"","tweet.datetime","text","user.description","total.favorites","total.followers","total.friends","user.location","user.name","screen.name","total.statuses","tweet.mentions","retweet.mentions","url","retweet.url","total.retweets"
"1326",2021-12-01 15:18:18,"uncg spartan made happi ldoc commend persever resili semest hold spartan","Dining Services at UNCG",630,1557,187,"Greensboro, NC","UNCG Dining","uncgdining",2866,"UNCG","UNCG",NA,"http://www.uncg.edu",8
"1327",2021-12-01 15:14:22,"uncgspeak happi ldoc good luck final assign uncg uncgway spartanstrong","                ",16581,318,336,"","alyssa fleischhauer","lysfleischhauer",7492,"UNCGSpeaking","UNCGSpeaking",NA,"https://linktr.ee/uncgspeaking",3
"1328",2021-12-01 15:13:25,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466062887018016772",NA,0
"1329",2021-12-01 15:13:18,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466062859654336519",NA,0
"1330",2021-12-01 15:13:09,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466062820336881670",NA,0
"1331",2021-12-01 15:13:05,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466062806025920514",NA,0
"1332",2021-12-01 15:13:01,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466062786417643520",NA,0
"1333",2021-12-01 15:12:55,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466062763835506694",NA,0
"1334",2021-12-01 15:12:47,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466062730729857024",NA,0
"1335",2021-12-01 15:12:44,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466062715122769923",NA,0
"1336",2021-12-01 15:12:40,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466062701432643591",NA,0
"1337",2021-12-01 15:12:40,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466062701097111553",NA,0
"1338",2021-12-01 15:12:35,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466062680268095488",NA,0
"1339",2021-12-01 15:12:14,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466062590807785480",NA,0
"1340",2021-12-01 15:12:03,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466062545328947201",NA,0
"1341",2021-12-01 15:11:56,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466062514668589060",NA,0
"1342",2021-12-01 15:11:51,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466062495567785985",NA,0
"1343",2021-12-01 15:11:46,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466062474516520960",NA,0
"1344",2021-12-01 15:11:40,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466062447215796226",NA,0
"1345",2021-12-01 15:11:33,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466062417553547269",NA,0
"1346",2021-12-01 15:11:28,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466062397458817025",NA,0
"1347",2021-12-01 15:11:23,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466062375631691776",NA,0
"1348",2021-12-01 15:09:39,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466061940116135937",NA,0
"1349",2021-12-01 15:09:32,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466061910596632579",NA,0
"1350",2021-12-01 15:09:25,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466061882104688646",NA,0
"1351",2021-12-01 15:09:21,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466061863423287296",NA,0
"1352",2021-12-01 15:09:16,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466061842439151624",NA,0
"1353",2021-12-01 15:09:10,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466061818628124674",NA,0
"1354",2021-12-01 15:09:03,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466061791121838080",NA,0
"1355",2021-12-01 15:09:00,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466061776462749696",NA,0
"1356",2021-12-01 15:08:53,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466061748436451329",NA,0
"1357",2021-12-01 15:08:50,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466061736604315651",NA,0
"1358",2021-12-01 15:08:47,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466061722649833473",NA,0
"1359",2021-12-01 15:08:32,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466061660687413256",NA,0
"1360",2021-12-01 15:08:26,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466061635966091268",NA,0
"1361",2021-12-01 15:08:21,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466061615334309890",NA,0
"1362",2021-12-01 15:08:15,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466061587534471173",NA,0
"1363",2021-12-01 15:08:11,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466061571310948355",NA,0
"1364",2021-12-01 15:08:04,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466061542772850697",NA,0
"1365",2021-12-01 15:08:01,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466061531595087875",NA,0
"1366",2021-12-01 15:07:54,"ballpick cbb nba rutger rutger ml uh wake forest uncg syracus san jose","One of the best in the business  Sports investor  https   t co CsmJHqquuA",48,2121,24,"#Sportscenter","        ","Ballpicks3",8119,"Ballpicks3","Ballpicks3",NA,NA,1
"1367",2021-12-01 15:07:52,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466061492160184323",NA,0
"1368",2021-12-01 15:07:46,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466061468101758981",NA,0
"1369",2021-12-01 15:03:26,"uncgbasketbal uncg parti uncg tie season high pointer spartan shoot beyo","Husband  Father  Son  Brother  Educator  Coach and Mentor",16107,1351,642,"Carolina","Keyford Langley","KeyfordLangley",11439,"UNCGBasketball","UNCGBasketball",NA,"http://uncgspartans.com/",2
"1370",2021-12-01 15:02:15,"happi ldoc good luck final assign uncg uncgway spartanstrong","We provide one on one consultation and instructional services for UNCG students  faculty  employees  and members of the Greensboro community ",1025,700,793,"3211 MHRA","UNCG Speaking Center","UNCGSpeaking",2699,NA,NA,NA,NA,3
"1371",2021-12-01 15:00:02,"gameday home tonight face uncg tip set uncg templeton center pm","The Official Twitter Account for the Presbyterian College Women s Basketball Program                ",1313,4040,418,"Clinton, SC","Presbyterian Women   s Basketball","bluehosewbb",3154,NA,NA,"https://twitter.com/i/web/status/1466059520681992195",NA,3
"1372",2021-12-01 14:58:44,"dukeuenergi ph student dukeu ncstate ncatsuaggi unccharlott unc uncg interest energi","",2951,1888,441,"Durham, N.C.","Duke Economics","DukeEcon",1665,"DukeUEnergy","DukeUEnergy",NA,"http://energy.duke.edu",7
"1373",2021-12-01 14:53:36,"msportpick nba raptor sun cbb uncg howard saint loui ohio st parlay raptor ml","",275,14,57,"","Jay tobe","Jaytobe2",155,"msportpicks","msportpicks",NA,"http://Www.mastersportpicks.com",7
"1374",2021-12-01 14:53:31,"batt senior uncg cone health employe campus greensboro fellow worki","Rockingham County Schools is a PreK 12 public school system in North Carolina  RCS has 25 schools  with 12 800 students ",6413,5282,177,"Rockingham County, NC","Rock  Co  Schools","RCS_NC",9919,NA,NA,"https://twitter.com/i/web/status/1466057879165849600",NA,0
"1375",2021-12-01 14:52:26,"uncgbasketbal fli earli elon made pointer cut uncg edg spartan lead","Husband  Father  Son  Brother  Educator  Coach and Mentor",16107,1351,642,"Carolina","Keyford Langley","KeyfordLangley",11439,"UNCGBasketball","UNCGBasketball",NA,"http://uncgspartans.com/",1
"1376",2021-12-01 14:51:58,"dukeuenergi ph student dukeu ncstate ncatsuaggi unccharlott unc uncg interest energi","Fueling collaborations  funding  and innovative opportunities at the nexus of medicine and engineering at Duke University  DukeEngineering  DukeMedSchool",872,616,278,"Durham, NC","DukeMEDx","DukeMEDx",993,"DukeUEnergy","DukeUEnergy",NA,"http://energy.duke.edu",7
"1377",2021-12-01 14:44:46,"uncg spartan made happi ldoc commend persever resili semest hold spartan","Queer  Revolutionary  Historian  Anne Lister Enthusiast  Theologian  UNCG ",7182,195,157,"North Carolina, USA","Azariah Rafael","AzariahRafael",1848,"UNCG","UNCG",NA,"http://www.uncg.edu",8
"1378",2021-12-01 14:44:37,"uncgspartan uncg uncgxc soconsport ustfccca congrat rad pan high school xcntri","Health Sciences Librarian  UNCGLib Academic librarian with   medlib tendencies she her",2230,120,385,"UNC Greensboro","Lea Leininger","librarianlea",1144,"uncgspartans",NA,NA,NA,0
"1379",2021-12-01 14:44:18,"dukeuenergi ph student dukeu ncstate ncatsuaggi unccharlott unc uncg interest energi","Latest happenings from the Duke Innovation and Entrepreneurship Initiative ",3126,3415,566,"Durham, NC","Duke I E","EshipAtDuke",5373,"DukeUEnergy","DukeUEnergy",NA,"http://energy.duke.edu",7
"1380",2021-12-01 14:43:03,"send prompt paper fvsu asu ssu uwg ncat pvamu tsu txsu uncg gsu","Nova is your go to gal for your  Essays  Online Classes Quizzes  tests and all your assignments DM  novaessays Email  novaessays gmail com",45,225,1399,"New Jersey, USA. ","Accredited Essay Nerd ","novaessayhelp",128,NA,NA,"https://twitter.com/i/web/status/1466055245914685444",NA,0
"1381",2021-12-01 14:42:12,"uncg spartan made happi ldoc commend persever resili semest hold spartan","With over 25 departments and programs  The College of Arts and Sciences is the largest and most diverse college at  UNCG  Follow for updates ",1867,831,377,"Greensboro, NC, USA","UNCG College of Arts   Sciences","UNCG_CAS",4669,"UNCG","UNCG",NA,"http://www.uncg.edu",8
"1382",2021-12-01 14:42:03,"mitchcroatt nice stroll uncg campus booster shot back offic recogn tree campus","Health Sciences Librarian  UNCGLib Academic librarian with   medlib tendencies she her",2230,120,385,"UNC Greensboro","Lea Leininger","librarianlea",1144,"MitchCroatt","MitchCroatt",NA,"https://chem.uncg.edu/croatt/",4
"1383",2021-12-01 14:39:24,"uncg pitch dinner unc coach mike fox keynot bid awesom ite","      Laura  Dad to Emily  Bradley   Juli  Loves Jesus and          too  NYYanks  UNCG  Clemson Dad  Tar Heels  Panthers Hootie  keeppounding Jer  29 11    chicks dig me   ",4630,206,310,"Fort Mill, SC","Chris Bott","ChrisBott07",1542,NA,NA,"https://uncgspartans.com/sports/baseball",NA,0
"1384",2021-12-01 14:37:42,"msportpick cbb uncg howard saint loui ohio st bring broomstick cbb sweep","",3516,410,436,"Florida, Deerfield Beach","Albert Williams","Albertknowsbest",3545,"msportpicks","msportpicks",NA,"http://Www.mastersportpicks.com",7
"1385",2021-12-01 14:37:22,"mitchcroatt nice stroll uncg campus booster shot back offic recogn tree campus","The official account for UNC Greensboro  A  UNC System school  We create remarkable real world impact  every day  Find your way here   UNCGWay IG  UNCG",8086,34168,1603,"Greensboro, North Carolina","UNCG","UNCG",19237,"MitchCroatt","MitchCroatt",NA,"https://chem.uncg.edu/croatt/",4
"1386",2021-12-01 14:37:05,"uncgspartan drop interim kaleigh roach head coach uncgxc congrat coach","The official account for UNC Greensboro  A  UNC System school  We create remarkable real world impact  every day  Find your way here   UNCGWay IG  UNCG",8086,34168,1603,"Greensboro, North Carolina","UNCG","UNCG",19237,"uncgspartans","uncgspartans","https://go.uncg.edu/r3et3s","http://www.uncgspartans.com",8
"1387",2021-12-01 14:34:55,"uncgspartan uncgxc soconsport ustfccca uncg great job excel choic","",47,24,55,"","Jeff Trivette","cjtrivet",33,"uncgspartans",NA,NA,NA,0
"1388",2021-12-01 14:27:52,"uncg set bring holiday cheer citi celebr downtown decemb join fellow spartan fe","20   oboist   uncg   army   harrie         ",25515,125,290,"United States","des","avcutemesss",4862,NA,NA,"https://twitter.com/i/web/status/1466051425499295746",NA,0
"1389",2021-12-01 14:20:40,"mitchcroatt nice stroll uncg campus booster shot back offic recogn tree campus","UNC Greensboro is recognized as one of the most environmentally friendly universities in the U S  by the Princeton Review and Sierra Club Cool Schools ",678,1415,961,"Greensboro, NC","UNCG Sustainability","SustainableUNCG",3190,"MitchCroatt","MitchCroatt",NA,"https://chem.uncg.edu/croatt/",4
"1390",2021-12-01 14:19:34,"wait spartan bring spirit","Creating a prosperous and vibrant urban center  memorable and meaningful for those who choose to live  work  play and invest here   DGSO",4747,11391,431,"Greensboro, NC","Downtown Greensboro","DowntownGSO",6409,NA,NA,"https://twitter.com/UNCG/status/1465795775288520708",NA,0
"1391",2021-12-01 14:18:14,"uncgspartan uncgxc soconsport ustfccca uncg congratul","",365,21,37,"","Dia Roberts","dia_beach",249,"uncgspartans",NA,NA,NA,0
"1392",2021-12-01 14:08:13,"today day class congratul student faculti staff","Official Twitter page of the UNCG School of Nursing",51,403,102,"Greensboro, NC","UNCGNursing","UNCGNursing",983,NA,NA,"https://twitter.com/i/web/status/1466046479403864067",NA,0
"1393",2021-12-01 14:07:53,"uncg spartan made happi ldoc commend persever resili semest hold spartan","We encourage  uncg students to be engaged citizens through enriching their development in a diverse   inclusive community of care    IG   uncg sa    UNCGWay",4687,1887,143,"Greensboro, NC","UNCG Student Affairs","UNCG_SA",5176,"UNCG","UNCG",NA,"http://www.uncg.edu",8
"1394",2021-12-01 14:07:40,"spindocsport make colleg day row amaz twgdclub twgdclubespanol member northeastern","",1641,66,151,"Long Beach, MS","Austin Thimm","Austintyo11",880,"SpinDocSports","SpinDocSports",NA,"https://pickscity.com/product/spin-doctor/",55
"1395",2021-12-01 14:07:26,"ayyyyee milli rock final good luck spartan","We encourage  uncg students to be engaged citizens through enriching their development in a diverse   inclusive community of care    IG   uncg sa    UNCGWay",4687,1887,143,"Greensboro, NC","UNCG Student Affairs","UNCG_SA",5176,NA,NA,"https://twitter.com/UNCG_URO/status/1466045670997913607",NA,0
"1396",2021-12-01 14:05:00,"day class","The URO seeks to support our students   institution by fair monitoring of academic policy and accurate maintenance of the student record   UNCG  letsgoG",232,462,173,"Greensboro, NC","UNCG Registrar","UNCG_URO",1519,NA,NA,NA,NA,0
"1397",2021-12-01 14:04:54,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466045645324754945",NA,0
"1398",2021-12-01 14:04:46,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466045612009435148",NA,0
"1399",2021-12-01 14:04:40,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466045589175607296",NA,0
"1400",2021-12-01 14:04:36,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466045569265283072",NA,0
"1401",2021-12-01 14:04:29,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466045543159902216",NA,0
"1402",2021-12-01 14:04:24,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466045519487193104",NA,0
"1403",2021-12-01 14:04:16,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466045485811175427",NA,0
"1404",2021-12-01 14:04:02,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466045428454109186",NA,0
"1405",2021-12-01 14:03:55,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466045398167007235",NA,0
"1406",2021-12-01 14:03:51,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466045380441821190",NA,0
"1407",2021-12-01 14:03:43,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466045349009702918",NA,0
"1408",2021-12-01 14:03:42,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","A Top notch Professional writer who handles academic tasks across all levels and delivers quality work that will guarantee grade A ",15825,674,4569,"","writershub","writershub_101",19457,NA,NA,"https://twitter.com/i/web/status/1466045343561355280",NA,0
"1409",2021-12-01 14:03:19,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466045248770039813",NA,0
"1410",2021-12-01 14:03:13,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466045220710232067",NA,0
"1411",2021-12-01 14:03:07,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466045197578612752",NA,0
"1412",2021-12-01 14:03:02,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466045175952818182",NA,0
"1413",2021-12-01 14:02:56,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466045152523431942",NA,0
"1414",2021-12-01 14:02:51,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466045130457198597",NA,0
"1415",2021-12-01 14:02:50,"alyssa young firstauthor public ecologypl undergradu bio uncg student explor futur heatw","Welcome to the ESA Vegetation section and IAVS North America Twitter page ",265,301,340,"","ESA Vegetation Section","ESAVegetation",159,"Alyssa_Young3","Alyssa_Young3",NA,"https://alyssayoungecology.weebly.com/",9
"1416",2021-12-01 14:02:43,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466045096021872652",NA,0
"1417",2021-12-01 14:02:37,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466045070868635655",NA,0
"1418",2021-12-01 14:02:31,"write essay onlin class math scienc includ dm fvsu asu ssu uwg ncat","I am an experienced and a professional writer who delivers top notch A grades in all levels   I have versatile experience in all the subjects ",4535,597,3049,"","Writer s Hub     ","WritersHub92",13102,NA,NA,"https://twitter.com/i/web/status/1466045047745519619",NA,0
